;;Raw.Average;|;ExtCal.Average;|;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;Raw.Survey.Average;|;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;Raw.Survey.STD;|;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;Raw.Survey.RSD;|;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;Raw.Survey.Intensity;|;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;ExtCal.Survey.Concentration.Average;|;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;ExtCal.Survey.Concentration.STD;|;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;ExtCal.Survey.Concentration.RSD;|;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;ExtCal.Survey.Concentration;|;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;ExtCal.QC.RecoveryPercentage;|;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;ExtCal.QC.ReferenceAmount;|;|;
;;0;|;0;|;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;|;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;|;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;|;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;|;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;|;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;|;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;|;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;|;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;|;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;Calibration Test;|;|;
